# File Name: /shared/data/ui/current_run/DSF Protocol 25-95C X1M3 0-5 K increments_20250110_145235.eds,file_name,,,,,
# Comment: ,,,,,,
# Operator:,,,,,,
# Barcode: ,,,,,,
# Instrument Type:,,,,,,
# Block Type: 384-Well Block,,,,,,
# Instrument Name: ,,,,,,
# Instrument Serial Number: ,,,,,,
# Heated Cover Serial Number: ,,,,,,
# Block Serial Number: ,,,,,,
# Run Start Date/Time: ,,,,,,
# Run End Date/Time: ,,,,,,
# Run Duration: ,,,,,,
# Sample Volume: 20.0,,,,,,
# Cover Temperature: 105.0,,,,,,
# Passive Reference: ,,,,,,
# Melt Stage Number: 2,,,,,,
# Quantification Cycle Method: CT,,,,,,
# Post-read Stage/Step: ,,,,,,
# Analysis Date/Time: ,,,,,,
# Exported On: ,,,,,,
Well,Well Position,Reading Number,Target,Temperature,Fluorescence,Derivative
37,B13,35,DSF,41.93431473,41999.33984,-2209.308594
37,B13,36,DSF,42.43232345581055,42772.90234,-2501.392334
37,B13,37,DSF,42.930335998535156,43615.94141,-2827.842529
37,B13,38,DSF,43.42834473,45414.54297,-3201.134766
37,B13,39,DSF,43.926353454589844,47383.41016,-3639.10376
37,B13,40,DSF,44.42436218261719,48067.92969,-4164.143555
37,B13,41,DSF,44.92237091064453,50696.00391,-4801.922852
37,B13,42,DSF,45.420379638671875,51992.73438,-5580.660156
37,B13,43,DSF,45.91838836669922,55469.38281,-6531.279297
37,B13,44,DSF,46.41639709472656,57749.96484,-7686.943359
37,B13,45,DSF,46.914405822753906,61685.90234,-9080.033203
37,B13,46,DSF,47.41241455078125,65469.46094,-10735.73633
37,B13,47,DSF,47.910423278808594,69665.625,-12664.58789
37,B13,48,DSF,48.40843200683594,75721.54688,-14857.34375
37,B13,49,DSF,48.90644454956055,83701.88281,-17284.3125
37,B13,50,DSF,49.40445327758789,91454.28125,-19897.81641
37,B13,51,DSF,49.90246582,101419.6797,-22635.36719
37,B13,52,DSF,50.400474548339844,112213.6094,-25421.91797
37,B13,53,DSF,50.89848327636719,125824.0859,-28171.42383
37,B13,54,DSF,51.39649200439453,139741.0781,-30788.14258
37,B13,55,DSF,51.894500732421875,155546.6406,-33168.39844
37,B13,56,DSF,52.39250946044922,172005.2813,-35203.58984
37,B13,57,DSF,52.89051818847656,190424.5781,-36786.13281
37,B13,58,DSF,53.388526916503906,208868.7813,-37819.46484
37,B13,59,DSF,53.88653564453125,229009.0781,-38230.11328
37,B13,60,DSF,54.384544372558594,248203.8125,-37977.98828
37,B13,61,DSF,54.88255310058594,267134.875,-37060.21875
37,B13,62,DSF,55.38056182861328,284918.4688,-35508.09766
37,B13,63,DSF,55.878570556640625,301891.5,-33379.32422
37,B13,64,DSF,56.37657928466797,317810.2188,-30749.38867
37,B13,65,DSF,56.87458801269531,332513.2188,-27704.21094
37,B13,66,DSF,57.37260437011719,343806.8438,-24334.84766
37,B13,67,DSF,57.87061309814453,354139.5625,-20735.25
37,B13,68,DSF,58.368621826171875,363565.2813,-17003.38672
37,B13,69,DSF,58.86663055419922,370128.7813,-13243.72754
37,B13,70,DSF,59.36463928222656,374981.5625,-9567.382813
37,B13,71,DSF,59.862648010253906,377091.2813,-6086.525391
37,B13,72,DSF,60.36065673828125,377739.5313,-2903.004639
37,B13,73,DSF,60.858665466308594,377347.0313,-95.88916016
37,B13,74,DSF,61.35667419433594,375552.3125,2127.452637
37,B13,75,DSF,61.85468292236328,372613.9063,3917.687988
37,B13,76,DSF,62.352691650390625,368898.2813,5323.615234
37,B13,77,DSF,62.85070037841797,365906.5,6385.64209
37,B13,78,DSF,63.34870910644531,361287.7188,7159.569824
37,B13,79,DSF,63.846717834472656,357039.5,7708.381836
37,B13,80,DSF,64.34472656,353419.4688,8093.342773
37,B13,81,DSF,64.84274291992188,348542.8125,8366.304688
37,B13,82,DSF,65.34075164794922,345365.9063,8564.328125
37,B13,83,DSF,65.83876037597656,340296,8708.713867
37,B13,84,DSF,66.3367691,335225.75,8808.271484
37,B13,85,DSF,66.83477783203125,332207.25,8866.081055
37,B13,86,DSF,67.33278656,326578.25,8886.810547
37,B13,87,DSF,67.83079528808594,321868.75,8880.799805
37,B13,88,DSF,68.32880401611328,317919.4688,8863.496094
37,B13,89,DSF,68.82681274414062,313327.125,8849.78125
37,B13,90,DSF,69.32482147216797,310019.7813,8847.480469
37,B13,91,DSF,69.82283020019531,305430.9375,8854.404297
37,B13,92,DSF,70.32083892822266,300066.1875,8861.47168
37,B13,93,DSF,70.81884766,295464.6875,8858.893555
37,B13,94,DSF,71.31685638427734,292156.4688,8841.397461
37,B13,95,DSF,71.81486511230469,286937.5313,8808.944336
37,B13,96,DSF,72.31288146972656,282903.625,8764.298828
37,B13,97,DSF,72.8108902,278751.0938,8711.173828
37,B13,98,DSF,73.30889892578125,273752.9688,8653.605469
37,B13,99,DSF,73.80690765,269826.375,8596.500977
37,B13,100,DSF,74.30491638183594,265715.625,8544.330078
37,B13,101,DSF,74.80292510986328,261651.1875,8498.331055
37,B13,102,DSF,75.30093383789062,257264.5313,8453.429688
37,B13,103,DSF,75.79894256591797,253272.2813,8397.90918
37,B13,104,DSF,76.29695129394531,249260.7813,8316.654297
37,B13,105,DSF,76.79496002197266,243959.6719,8197.287109
37,B13,106,DSF,77.29296875,240555.3281,8036.336914
37,B13,107,DSF,77.79097747802734,236688.8594,7843.394043
37,B13,108,DSF,78.28898620605469,232392.9375,7641.216797
37,B13,109,DSF,78.78699493408203,229085.2188,7461.002441
37,B13,110,DSF,79.28500366210938,224831.1563,7333.115234
37,B13,111,DSF,79.78302001953125,221359.2188,7276.056641
37,B13,112,DSF,80.28102875,216972.4219,7288.814941
37,B13,113,DSF,80.77903747558594,213725.0781,7350.770508
37,B13,114,DSF,81.27704620361328,209630.0313,7430.26123
37,B13,115,DSF,81.77505493164062,205789.125,7497.069824
37,B13,116,DSF,82.27306365966797,202138.0313,7532.595215
37,B13,117,DSF,82.77107238769531,197598.125,7533.142578
37,B13,118,DSF,83.26908111572266,194904.3906,7505.689453
37,B13,119,DSF,83.76708984,190747.0781,7459.409668
37,B13,120,DSF,84.26509857177734,187663.125,7398.388672
37,B13,121,DSF,84.76310729980469,183298.875,7319.177734
37,B13,122,DSF,85.26111602783203,179893.3594,7214.572754
37,B13,123,DSF,85.75912475585938,175885.4844,7080.734375
37,B13,124,DSF,86.25713348388672,173098.9063,6922.768066
37,B13,125,DSF,86.75514221191406,169394.3281,6755.706543
37,B13,126,DSF,87.25315094,166351.6094,6600.499023
37,B13,127,DSF,87.75115966796875,163880.9531,6477.338379
37,B13,128,DSF,88.2491684,160274.3125,6399.130859
37,B13,129,DSF,88.74717712402344,157511.0313,6367.01416
37,B13,130,DSF,89.24519348144531,154424.8125,6368.847656
37,B13,131,DSF,89.74320220947266,151377.6719,6381.490234
37,B13,132,DSF,90.24121094,148214.3281,6377.568848
37,B13,133,DSF,90.73921966552734,143697.7969,6334.897949
37,B13,134,DSF,91.23722839355469,140944.6094,6244.868652
37,B13,135,DSF,91.73523712158203,138537.7813,6114.89209
37,B13,136,DSF,92.23324584960938,135857.6719,5963.697266
37,B13,137,DSF,92.73125457763672,132372.3281,5812.722656
37,B13,138,DSF,93.22926330566406,129934.3125,5678.874512
37,B13,139,DSF,93.72727203,127684.3438,5571.485352
37,B13,140,DSF,94.22528076171875,124483.5234,5492.636719
37,B13,141,DSF,94.72328949,122536.2266,5438.543457
38,B14,1,DSF,25.00200080871582,32506.28711,1420.471435546875
38,B14,2,DSF,25.500009536743164,31302.04102,1384.3125
38,B14,3,DSF,25.99802017211914,29946.04102,1330.535888671875
38,B14,4,DSF,26.496028900146484,29473.36914,1253.954102
38,B14,5,DSF,26.994037628173828,28457.16016,1158.302734
38,B14,6,DSF,27.492046356201172,27988.74219,1054.241455078125
38,B14,7,DSF,27.990055084228516,27678.89844,954.0129395
38,B14,8,DSF,28.488065719604492,27084.54883,866.3566895
38,B14,9,DSF,28.986074447631836,27120.33594,794.5570678710938
38,B14,10,DSF,29.484085083007812,26127.00781,737.7535400390625
38,B14,11,DSF,29.982093811035156,25762.04297,693.4002685546875
38,B14,12,DSF,30.48010254,25494.17383,658.7010498046875
38,B14,13,DSF,30.978111267089844,25614.62891,630.5927734
38,B14,14,DSF,31.476119995117188,24897.46094,605.5076904296875
38,B14,15,DSF,31.97412872314453,24591.81445,580.0732422
38,B14,16,DSF,32.472137451171875,24011.26172,552.4946899414062
38,B14,17,DSF,32.97014617919922,23945.97461,523.4373779296875
38,B14,18,DSF,33.46815872192383,23655.68359,495.6463623046875
38,B14,19,DSF,33.96616744995117,23446.38281,472.71905517578125
38,B14,20,DSF,34.464176177978516,23210.43555,457.9399414
38,B14,21,DSF,34.96218490600586,22912.33203,453.50054931640625
38,B14,22,DSF,35.46019744873047,22548.75195,459.6849365234375
38,B14,23,DSF,35.95820617675781,22681.96484,473.8678894042969
38,B14,24,DSF,36.456214904785156,22419.73438,490.0458984
38,B14,25,DSF,36.95422363,21967.42188,500.0412598
38,B14,26,DSF,37.452232360839844,21637.72461,496.70672607421875
38,B14,27,DSF,37.95024108886719,21444.61719,477.63824462890625
38,B14,28,DSF,38.44824981689453,20300.90625,446.97967529296875
38,B14,29,DSF,38.946258544921875,20764.89453,413.70330810546875
38,B14,30,DSF,39.44426727294922,20751.97266,387.1690673828125
38,B14,31,DSF,39.94227600097656,20625.74023,372.7244873046875
38,B14,32,DSF,40.440284729003906,20213.67188,370.0226745605469
38,B14,33,DSF,40.93829345703125,20136.61914,374.6868896484375
38,B14,34,DSF,41.43630599975586,19795.67773,381.66668701171875
38,B14,35,DSF,41.93431473,19601.125,387.86407470703125
38,B14,36,DSF,42.43232345581055,19361.12891,392.7518310546875
38,B14,37,DSF,42.930335998535156,19064.91211,397.27301025390625
38,B14,38,DSF,43.42834473,19288.00977,402.4146728515625
38,B14,39,DSF,43.926353454589844,18764.39844,408.45050048828125
38,B14,40,DSF,44.42436218261719,18205.98047,415.0184631347656
38,B14,41,DSF,44.92237091064453,18422.07227,421.4545898
38,B14,42,DSF,45.420379638671875,18266.16406,426.9185485839844
38,B14,43,DSF,45.91838836669922,17794.86328,430.2872619628906
38,B14,44,DSF,46.41639709472656,17271.96875,430.1605529785156
38,B14,45,DSF,46.914405822753906,17555.03711,425.27679443359375
38,B14,46,DSF,47.41241455078125,17216.24023,415.3872985839844
38,B14,47,DSF,47.910423278808594,16713.79492,402.2483215332031
38,B14,48,DSF,48.40843200683594,16340.09473,389.9803771972656
38,B14,49,DSF,48.90644454956055,16549.94141,383.9690246582031
38,B14,50,DSF,49.40445327758789,16235.56055,388.29656982421875
38,B14,51,DSF,49.90246582,16160.66797,402.9286193847656
38,B14,52,DSF,50.400474548339844,16106.39746,422.5891113
38,B14,53,DSF,50.89848327636719,15728.29785,438.47210693359375
38,B14,54,DSF,51.39649200439453,15265.89355,442.15765380859375
38,B14,55,DSF,51.894500732421875,14879.11133,429.5106201171875
38,B14,56,DSF,52.39250946044922,14377.05469,402.39422607421875
38,B14,57,DSF,52.89051818847656,14782.37695,367.5515137
38,B14,58,DSF,53.388526916503906,14355.91699,333.8396911621094
38,B14,59,DSF,53.88653564453125,14136.82617,309.49700927734375
38,B14,60,DSF,54.384544372558594,14160.37109,297.68682861328125
38,B14,61,DSF,54.88255310058594,13846.37695,307.68438720703125
38,B14,62,DSF,55.38056182861328,13879.03516,328.5979004
38,B14,63,DSF,55.878570556640625,14181.65332,354.67327880859375
38,B14,64,DSF,56.37657928466797,13629.79492,375.1178894042969
38,B14,65,DSF,56.87458801269531,12821.41504,381.11724853515625
38,B14,66,DSF,57.37260437011719,12772.47754,370.2114258
38,B14,67,DSF,57.87061309814453,12390.81641,347.73797607421875
38,B14,68,DSF,58.368621826171875,12853.15039,324.2258301
38,B14,69,DSF,58.86663055419922,12160.59375,310.0962219238281
38,B14,70,DSF,59.36463928222656,12212.97656,310.5898438
38,B14,71,DSF,59.862648010253906,12701.30664,323.46722412109375
38,B14,72,DSF,60.36065673828125,12028.41895,340.458252
38,B14,73,DSF,60.858665466308594,11537.76758,351.4969177246094
38,B14,74,DSF,61.35667419433594,11581.15234,349.4359130859375
38,B14,75,DSF,61.85468292236328,11067.97949,332.7569580078125
38,B14,76,DSF,62.352691650390625,10879.45605,305.0253601074219
38,B14,77,DSF,62.85070037841797,11048.83203,252.06594848632812
38,B14,78,DSF,63.34870910644531,11027.37695,196.5122833251953
38,B14,79,DSF,63.846717834472656,10455.98145,140.50241088867188
38,B14,80,DSF,64.34472656,10787.40723,82.67030334472656
38,B14,81,DSF,64.84274291992188,10576.47754,23.151092529296875
38,B14,82,DSF,65.34075164794922,10156.59277,-32.42095947
38,B14,83,DSF,65.83876037597656,10418.70801,-72.89358521
38,B14,84,DSF,66.3367691,10276.56934,-86.5015564
38,B14,85,DSF,66.83477783203125,10941.68652,-68.12677002
38,B14,86,DSF,67.33278656,10788.3877,-23.95169067
38,B14,87,DSF,67.83079528808594,10705.14844,30.248382568359375
38,B14,88,DSF,68.32880401611328,10357.15625,76.55467224121094
38,B14,89,DSF,68.82681274414062,9540.34082,103.21110534667969
38,B14,90,DSF,69.32482147216797,10366.87402,108.45956420898438
38,B14,91,DSF,69.82283020019531,10116.78223,98.20303344726562
38,B14,92,DSF,70.32083892822266,9786.8125,80.28163146972656
38,B14,93,DSF,70.81884766,9796.040039,59.65124512
38,B14,94,DSF,71.31685638427734,9826.016602,37.06610107421875
38,B14,95,DSF,71.81486511230469,9730.795898,11.10681152
38,B14,96,DSF,72.31288146972656,9649.114258,-18.33166504
38,B14,97,DSF,72.8108902,9531.198242,-47.41583252
38,B14,98,DSF,73.30889892578125,9099.389648,-68.43347168
38,B14,99,DSF,73.80690765,9808.123047,-72.83242798
38,B14,100,DSF,74.30491638183594,9892.255859,-55.51528931
38,B14,101,DSF,74.80292510986328,9701.367188,-17.72454834
38,B14,102,DSF,75.30093383789062,9217.636719,33.062591552734375
38,B14,103,DSF,75.79894256591797,9441.832031,85.60798645019531
38,B14,104,DSF,76.29695129394531,9755.898438,128.1759033203125
38,B14,105,DSF,76.79496002197266,8869.240234,151.62576293945312
38,B14,106,DSF,77.29296875,9101.106445,152.1962127685547
38,B14,107,DSF,77.79097747802734,8675.352539,133.3141326904297
38,B14,108,DSF,78.28898620605469,8513.431641,104.98414611816406
38,B14,109,DSF,78.78699493408203,8768.78418,80.02862548828125
38,B14,110,DSF,79.28500366210938,8778.820313,68.60104370117188
38,B14,111,DSF,79.78302001953125,8771.020508,74.03465270996094
38,B14,112,DSF,80.28102875,8085.702148,92.36006164550781
38,B14,113,DSF,80.77903747558594,8831.722656,115.38604736328125
38,B14,114,DSF,81.27704620361328,8058.551758,135.08326721191406
38,B14,115,DSF,81.77505493164062,7986.229004,146.70652770996094
38,B14,116,DSF,82.27306365966797,8067.852051,149.3634033203125
38,B14,117,DSF,82.77107238769531,7938.430176,144.52272033691406
38,B14,118,DSF,83.26908111572266,7817.718262,134.16810607910156
38,B14,119,DSF,83.76708984,7809.096191,120.1430664
38,B14,120,DSF,84.26509857177734,7219.806152,104.78288269042969
38,B14,121,DSF,84.76310729980469,7736.685547,91.25639343261719
38,B14,122,DSF,85.26111602783203,7264.79248,82.21510314941406
38,B14,123,DSF,85.75912475585938,7715.1875,77.38110352
38,B14,124,DSF,86.25713348388672,7480.221191,72.70179748535156
38,B14,125,DSF,86.75514221191406,6839.053711,62.91925048828125
38,B14,126,DSF,87.25315094,6771.473145,46.14617919921875
38,B14,127,DSF,87.75115966796875,7448.86084,26.59356689453125
38,B14,128,DSF,88.2491684,6782.013184,12.715179443359375
38,B14,129,DSF,88.74717712402344,7144.916016,11.947113037109375
38,B14,130,DSF,89.24519348144531,7205.805664,26.087005615234375
38,B14,131,DSF,89.74320220947266,6603.611816,50.66172790527344
38,B14,132,DSF,90.24121094,7058.706543,78.27670288085938
38,B14,133,DSF,90.73921966552734,6126.456055,103.02464294433594
38,B14,134,DSF,91.23722839355469,6959.218262,122.83085632324219
38,B14,135,DSF,91.73523712158203,6404.706543,138.73638916015625
38,B14,136,DSF,92.23324584960938,6101.786133,152.52671813964844
38,B14,137,DSF,92.73125457763672,6579.734375,164.9280242919922
38,B14,138,DSF,93.22926330566406,5852.415527,175.55838012695312
38,B14,139,DSF,93.72727203,5970.648438,184.11880493164062
38,B14,140,DSF,94.22528076171875,5801.258789,191.4333038330078
38,B14,141,DSF,94.72328949,5791.655273,199.34091186523438
39,B15,1,DSF,25.00200080871582,39581.32422,463.2103576660156
39,B15,2,DSF,25.500009536743164,39535.62109,473.81378173828125
39,B15,3,DSF,25.99802017211914,39596.87891,490.6472473144531
39,B15,4,DSF,26.496028900146484,39546.68359,506.16851806640625
39,B15,5,DSF,26.994037628173828,39199.82813,514.3189086914062
39,B15,6,DSF,27.492046356201172,38400.26172,510.6060791015625
39,B15,7,DSF,27.990055084228516,39063.45313,491.3911133
39,B15,8,DSF,28.488065719604492,38435.54297,453.2489013671875
39,B15,9,DSF,28.986074447631836,38232.12109,401.7492980957031
39,B15,10,DSF,29.484085083007812,38511.76172,344.48846435546875
39,B15,11,DSF,29.982093811035156,38244.04297,293.2489013671875
39,B15,12,DSF,30.48010254,37203.03125,261.37579345703125
39,B15,13,DSF,30.978111267089844,38514.5625,257.7897033691406
39,B15,14,DSF,31.476119995117188,38737.16406,280.4882507324219
39,B15,15,DSF,31.97412872314453,38887.68359,314.5331726074219
39,B15,16,DSF,32.472137451171875,37570.84766,337.2178649902344
39,B15,17,DSF,32.97014617919922,38061.08984,328.0179443359375
39,B15,18,DSF,33.46815872192383,37675.25,277.4820861816406
39,B15,19,DSF,33.96616744995117,37170.125,190.02853393554688
39,B15,20,DSF,34.464176177978516,37297.15234,80.02853393554688
39,B15,21,DSF,34.96218490600586,38083.45313,-35.46231079
39,B15,22,DSF,35.46019744873047,37724.30078,-143.0354309
39,B15,23,DSF,35.95820617675781,37812.46484,-235.89328
39,B15,24,DSF,36.456214904785156,38351.87891,-313.7806702
39,B15,25,DSF,36.95422363,38615.13281,-381.658783
39,B15,26,DSF,37.452232360839844,38629.11328,-448.3000793
39,B15,27,DSF,37.95024108886719,39171.04688,-524.8470459
39,B15,28,DSF,38.44824981689453,39361.72656,-622.6635742
39,B15,29,DSF,38.946258544921875,39626.27734,-750.5809326
39,B15,30,DSF,39.44426727294922,39896.01172,-912.4915771
39,B15,31,DSF,39.94227600097656,40021.92969,-1106.726929
39,B15,32,DSF,40.440284729003906,41296.34375,-1327.5802
39,B15,33,DSF,40.93829345703125,41639.45313,-1567.888916
39,B15,34,DSF,41.43630599975586,42712.17969,-1821.048096
39,B15,35,DSF,41.93431473,43306.03516,-2081.896973
39,B15,36,DSF,42.43232345581055,44822.14453,-2347.48999
39,B15,37,DSF,42.930335998535156,45526.83203,-2619.150879
39,B15,38,DSF,43.42834473,47158.51563,-2905.728516
39,B15,39,DSF,43.926353454589844,49497.9375,-3225.88916
39,B15,40,DSF,44.42436218261719,49963.49219,-3607.313477
39,B15,41,DSF,44.92237091064453,51423.90625,-4082.528809
39,B15,42,DSF,45.420379638671875,53890.71484,-4683.508301
39,B15,43,DSF,45.91838836669922,55383.10547,-5437.703125
39,B15,44,DSF,46.41639709472656,58098.65625,-6366.584473
39,B15,45,DSF,46.914405822753906,60866.71484,-7485.987793
39,B15,46,DSF,47.41241455078125,64052.92969,-8806.852539
39,B15,47,DSF,47.910423278808594,68592.78906,-10335.43066
39,B15,48,DSF,48.40843200683594,73185.23438,-12072.62598
39,B15,49,DSF,48.90644454956055,78721.92188,-14012.49512
39,B15,50,DSF,49.40445327758789,85740.1875,-16140.28711
39,B15,51,DSF,49.90246582,93418,-18430.36133
39,B15,52,DSF,50.400474548339844,102194.0938,-20844.5293
39,B15,53,DSF,50.89848327636719,112795.6484,-23331.57422
39,B15,54,DSF,51.39649200439453,124158.7656,-25828.51953
39,B15,55,DSF,51.894500732421875,136989.5625,-28264.33008
39,B15,56,DSF,52.39250946044922,151436.4531,-30565.60352
39,B15,57,DSF,52.89051818847656,166781.1094,-32662.58984
39,B15,58,DSF,53.388526916503906,183286.8281,-34492.79297
39,B15,59,DSF,53.88653564453125,200777.6563,-36000.08984
39,B15,60,DSF,54.384544372558594,217820.2813,-37129.47266
39,B15,61,DSF,54.88255310058594,236694,-37820.64063
39,B15,62,DSF,55.38056182861328,254936.875,-38004.35938
39,B15,63,DSF,55.878570556640625,274370.4688,-37604.25
39,B15,64,DSF,56.37657928466797,292976.875,-36544.85938
39,B15,65,DSF,56.87458801269531,310670.5938,-34765.24219
39,B15,66,DSF,57.37260437011719,327948.8438,-32236.82617
39,B15,67,DSF,57.87061309814453,344256.9688,-28983.18164
39,B15,68,DSF,58.368621826171875,358085.8438,-25096.18359
39,B15,69,DSF,58.86663055419922,369439.1563,-20741.08008
39,B15,70,DSF,59.36463928222656,377436.875,-16144.57422
39,B15,71,DSF,59.862648010253906,383281.5938,-11564.75879
39,B15,72,DSF,60.36065673828125,385223,-7249.8125
39,B15,73,DSF,60.858665466308594,385404.75,-3397.051758
39,B15,74,DSF,61.35667419433594,383781.0938,-125.2745667
39,B15,75,DSF,61.85468292236328,381823.75,2259.10498
39,B15,76,DSF,62.352691650390625,378397.0938,4059.941650390625
39,B15,77,DSF,62.85070037841797,375647.625,5429.318359
39,B15,78,DSF,63.34870910644531,371792.25,6447.530273
39,B15,79,DSF,63.846717834472656,368113.875,7189.900879
39,B15,80,DSF,64.34472656,362761.7813,7721.095215
39,B15,81,DSF,64.84274291992188,358535.7813,8096.532715
39,B15,82,DSF,65.34075164794922,354318.2188,8364.34082
39,B15,83,DSF,65.83876037597656,349821.5938,8564.370117
39,B15,84,DSF,66.3367691,345698.2813,8724.933594
39,B15,85,DSF,66.83477783203125,341186.3125,8861.119141
39,B15,86,DSF,67.33278656,335637.4063,8977.332031
39,B15,87,DSF,67.83079528808594,331405.125,9072.310547
39,B15,88,DSF,68.32880401611328,326426.4063,9144.463867
39,B15,89,DSF,68.82681274414062,321844.25,9194.707031
39,B15,90,DSF,69.32482147216797,316775.8125,9226.708008
39,B15,91,DSF,69.82283020019531,311661.6563,9245.454102
39,B15,92,DSF,70.32083892822266,307417.9063,9254.868164
39,B15,93,DSF,70.81884766,302472.7813,9255.638672
39,B15,94,DSF,71.31685638427734,297363.9688,9243.868164
39,B15,95,DSF,71.81486511230469,293044.8438,9212.074219
39,B15,96,DSF,72.31288146972656,287540.5625,9152.915039
39,B15,97,DSF,72.8108902,283409.4688,9064.421875
39,B15,98,DSF,73.30889892578125,277387.4063,8953.707031
39,B15,99,DSF,73.80690765,273694.25,8836.235352
39,B15,100,DSF,74.30491638183594,269051.2813,8729.506836
39,B15,101,DSF,74.80292510986328,265212.9063,8644.109375
39,B15,102,DSF,75.30093383789062,260289.8125,8577.21875
39,B15,103,DSF,75.79894256591797,257402.75,8512.890625
39,B15,104,DSF,76.29695129394531,250274.6875,8428.993164
39,B15,105,DSF,76.79496002197266,246743.5156,8307.09668
39,B15,106,DSF,77.29296875,242942.3281,8140.328125
39,B15,107,DSF,77.79097747802734,238770.0625,7936.800781
39,B15,108,DSF,78.28898620605469,233584.4375,7718.73877
39,B15,109,DSF,78.78699493408203,230597.125,7517.645508
39,B15,110,DSF,79.28500366210938,225917.7344,7364.845215
39,B15,111,DSF,79.78302001953125,222612.0781,7280.179199
39,B15,112,DSF,80.28102875,217907.2813,7263.39209
39,B15,113,DSF,80.77903747558594,214330.3438,7293.78125
39,B15,114,DSF,81.27704620361328,210463.4219,7339.100586
39,B15,115,DSF,81.77505493164062,206123.8438,7368.463867
39,B15,116,DSF,82.27306365966797,202446.6094,7362.176758
39,B15,117,DSF,82.77107238769531,198758.6563,7314.717773
39,B15,118,DSF,83.26908111572266,194884,7231.803711
39,B15,119,DSF,83.76708984,190772.1406,7125.624023
39,B15,120,DSF,84.26509857177734,188091.1406,7010.648438
39,B15,121,DSF,84.76310729980469,184123.6875,6901.646484
39,B15,122,DSF,85.26111602783203,180550.5156,6812.98291
39,B15,123,DSF,85.75912475585938,177243.7188,6758.266113
39,B15,124,DSF,86.25713348388672,174406.3594,6749.786621
39,B15,125,DSF,86.75514221191406,170900.7031,6797.694824
39,B15,126,DSF,87.25315094,166963.9531,6909.669922
39,B15,127,DSF,87.75115966796875,163605.7656,7090.696777
39,B15,128,DSF,88.2491684,160390.8281,7342.222656
39,B15,129,DSF,88.74717712402344,156359.5781,7660.530273
39,B15,130,DSF,89.24519348144531,151872.4531,8035.873535
39,B15,131,DSF,89.74320220947266,147897.5625,8454.379883
39,B15,132,DSF,90.24121094,142750.7344,8903.585938
39,B15,133,DSF,90.73921966552734,137486.1719,9378.551758
39,B15,134,DSF,91.23722839355469,132332.2656,9884.105469
39,B15,135,DSF,91.73523712158203,127803.6094,10429.68848
39,B15,136,DSF,92.23324584960938,121746.2188,11018.46973
39,B15,137,DSF,92.73125457763672,115355.2891,11637.26465
39,B15,138,DSF,93.22926330566406,109774.6641,12255.66113
39,B15,139,DSF,93.72727203,100790.8047,12837.24023
39,B15,140,DSF,94.22528076171875,94135.38281,13358.10742
39,B15,141,DSF,94.72328949,84737.92188,13820.27637
40,B16,1,DSF,25.00200080871582,37990.13281,1688.3079833984375
40,B16,2,DSF,25.500009536743164,36325.73438,1648.465087890625
40,B16,3,DSF,25.99802017211914,34827.33203,1587.3582763671875
40,B16,4,DSF,26.496028900146484,34073.54688,1498.696289
40,B16,5,DSF,26.994037628173828,33625.95703,1385.677490234375
40,B16,6,DSF,27.492046356201172,32902.19922,1259.194824
40,B16,7,DSF,27.990055084228516,32199.79297,1133.508301
40,B16,8,DSF,28.488065719604492,31594.56055,1021.8577880859375
40,B16,9,DSF,28.986074447631836,31285.82227,933.3144531
40,B16,10,DSF,29.484085083007812,30955.31641,870.8206787109375
40,B16,11,DSF,29.982093811035156,30815.72266,830.6629638671875
40,B16,12,DSF,30.48010254,30274.16406,804.1094970703125
40,B16,13,DSF,30.978111267089844,30028.69531,781.3345336914062
40,B16,14,DSF,31.476119995117188,29155.55859,755.994873
40,B16,15,DSF,31.97412872314453,28726.86328,727.7757568359375
40,B16,16,DSF,32.472137451171875,28388.63086,701.1961669921875
40,B16,17,DSF,32.97014617919922,28699.51367,681.5250244140625
40,B16,18,DSF,33.46815872192383,28173.11133,670.6967773
40,B16,19,DSF,33.96616744995117,27568.89648,665.7990723
40,B16,20,DSF,34.464176177978516,27395.25586,660.6647949
40,B16,21,DSF,34.96218490600586,27381.03711,649.0379028320312
40,B16,22,DSF,35.46019744873047,26070.61523,627.4318848
40,B16,23,DSF,35.95820617675781,26705.14258,596.5772705078125
40,B16,24,DSF,36.456214904785156,25955.1543,561.3349609
40,B16,25,DSF,36.95422363,25681.66602,529.3230590820312
40,B16,26,DSF,37.452232360839844,25513.40039,508.4906005859375
40,B16,27,DSF,37.95024108886719,25122.62891,504.2745361328125
40,B16,28,DSF,38.44824981689453,26123.88086,517.4304199
40,B16,29,DSF,38.946258544921875,24569.55078,543.6094360351562
40,B16,30,DSF,39.44426727294922,24779.67969,574.8109130859375
40,B16,31,DSF,39.94227600097656,24583.21875,601.6889648
40,B16,32,DSF,40.440284729003906,24016.91992,615.7213134765625
40,B16,33,DSF,40.93829345703125,23723.52734,610.9642333984375
40,B16,34,DSF,41.43630599975586,23613.05273,585.7547607421875
40,B16,35,DSF,41.93431473,22770.37695,544.1422729492188
40,B16,36,DSF,42.43232345581055,22566.26172,495.9254150390625
40,B16,37,DSF,42.930335998535156,22428.27539,454.0722961425781
40,B16,38,DSF,43.42834473,22567.34766,429.9736328
40,B16,39,DSF,43.926353454589844,22650.22461,428.7628173828125
40,B16,40,DSF,44.42436218261719,22139.64844,447.5317077636719
